
misc	2f6c738e2f49c090308b0a15d8d510c	https://tinhte.vn/threads/10-10-2011-mobifone-chinh-thuc-cung-cap-dich-vu-cho-blackberry.863954/	Theo 1 nguồn tin đáng tin cậy , ngày 4/10 này Mobifone sẽ thông báo đến khách hàng và chính thức cung cấp dịch vụ này vào ngày 10/10 . Đây là 1 tin vui cho những ai đang xài BB của Mobifone , các dịch vụ mạng xã hội - pushmail được chia theo từng gói cho những nhu cầu cá nhân - doanh nghiệp .... cụ thể các Bác vui lòng chờ và cập nhật thông tin nhé !\n\n xài BB mà không Bis như thịt cầy thiếu mắn tôm!\n\n\n       
misc	0cb42ee430a5f31cb3d5f10e5f42d7f	https://tinhte.vn/threads/beeline-ra-mat-dich-vu-bis.933604/	Đây là hình ảnh em đang dùng BIS của mạng Beeline \n\n\n\n\n       
misc	366e0d7575b62fd2532b552fd4ab36d	https://tinhte.vn/threads/17-10-2011-bis-mobifone-se-chinh-thuc-ra-mat.880877/	Nghe nói sau khi bị trì hoãn hơi bị lâu thì đến ngày 17/10 này Mobifone sẽ chính thức ra mắt đó ace ơi. Hy vọng lần này sẽ chính xác để ace được vi vu trên bis nhé. :skip:\n\n\n       
misc	ea36b4c878bd88fcfaebee0a8164e98	https://tinhte.vn/threads/blackberry-chinh-thuc-ra-mat-dich-vu-chuyen-tien-bbm-money-tai-indonesia.1918825/	​ \nTại Indonesia, kết hợp với ngân hàng Permata và Monitise, BlackBerry vừa cho ra mắt dịch vụ chuyển tiền ngang hàng BBM Money. Với dịch vụ này bạn có thể dùng điện thoại BlackBerry để chuyển tiền cho một người nào đó trong danh bạ thông qua BBM, người này sau đó có thể rút tiền từ hệ thống ngân hàng. Người dùng BlackBerry sẽ nhanh chóng hoàn thành những giao dịch trong kinh doanh ngay sau khi vừa bàn bạc xong với đối tác mà không cần sự can thiệp của bên thứ ba. Việc chuyển tiền thông qua một nền tảng nhắn tin thông thường không đảm bảo vấn đề về bảo mật, nhưng BBM Money hứa hẹn sẽ làm được điều này nhờ vào khả năng bảo mật cao của điện thoại BlackBerry, từ đó làm cho các giao dịch trở nên an toàn hơn.\n \nBlackBerry quyết định triển khai BBM Money đầu tiên tại Indonesia vì họ cho rằng đây là nơi mà dịch vụ BlackBerry phát triển mạnh nhất. Mặc dù thị trường smartphone ở Indonesia đang bão hòa, BlackBerry vẫn đang là smartphone bán chạy nhất ở đất nước này, điều này là cơ hội vô cùng thuận lợi cho BB trong việc khai trương dịch vụ tiền tệ di động. Giám đốc chiến lược của Monitise Group, ông Richard Johnson phát biểu:\n\n\n\n\n \n  \n  “BBM đang là trình nhắn tin tức thời được sử dụng nhiều nhất ở Indonesia, nước đông dân số thứ 4 thế giới với 240 triệu người. Ở đây, BlackBerry là smartphone bán chạy nhất, chiếm hơn phân nửa thị trường điện thoại thông minh. Với BBM Money ở Indonesia, chúng tôi hoàn toàn tự tin có thể tạo ra một mạng lưới thanh toán di động vững mạnh và năng động”Bấm để mở rộng...\n \nNgười dùng không phải trả phí cho việc chuyển tiền qua lại giữa các đại chỉ trong danh bạ BBM khi sử dụng một thuê bao di dộng trả trước đã đăng kí dịch vụ này. Tuy nhiên họ vẫn phải chịu các khoảng chênh lệch trong tỉ giá ngân hàng, ít hay nhiều tùy theo các điều khoản hợp đồng của từng ngân hàng cụ thể. BBM Money sẽ hoạt động với tất cả các thiết bị chạy OS 5 trở lên, và hiện tại nó chưa hỗ trợ BlackBerry 10. Lý do đơn giản là vì BB10 chưa được chính thức giới thiệu ở Indonesia, trong tương lai gần sẽ sớm có thôi.\n \nChúng ta có thể thấy rằng việc ra mắt BBM Money mang lại cho BlackBerry hai lợi ích. Thứ nhất, nó giúp BlackBerry củng cố sự độc tôn của mình ở các thị trường trung thành có số lượng người dùng đông đảo. Thứ hai, nó làm cho BBM của BlackBerry tạo ra sự khác biệt so với các ứng dụng tương tự như là iMessage của Apple, WhatsApp hay Viber. Nếu sự khởi đầu ở Indonesia suôn sẻ, chúng ta chắc chắn sẽ sớm thấy BBM Money xuất hiện ở những thị trường khác, nơi mà số lượng người dùng BlackBerry cũng khá đông đảo như là Nigeria hoặc Nam Phi.\n \nTheo TechCrunch​\n\n\n       
misc	96c0e0851a4967a553d7d3a398c5996	https://tinhte.vn/threads/blackberry-gioi-thieu-dich-vu-blackberry-protect.439115/	​\nRIM vừa chính thức cung cấp cho người dùng smartphone thương hiệu BlackBerry một dịch vụ trực tuyến cho phép bảo vệ hoặc tìm lại điện thoại đã mất mang tên BlackBerry Protect. Dịch vụ này gần tương tự với Find My iPhone dành cho người dùng iOS của Apple. Hiện dịch vụ của RIM vẫn chưa phải là bản chính thức, BlackBerry Protect bản beta sẽ được phát hành rộng rãi vào cuối tuần này. Dưới đây là một số tính năng có trên BlackBerry Protect.\n\n\nBảo vệ những thông tin quan trọng trên một chiếc BlackBerry bị mất bằng cách xóa sạch dữ liệu hoặc khóa máy (tất nhiên máy điện thoại phải có kết nối không dây tới dịch vụ).\nHiển thị thông tin liên lạc của chủ nhân lên màn hình máy đã mất để giúp liên lạc với chủ nhân dễ dàng hơn.\nHiển thị vị trí hiện tại của máy lên bản đồ, kết hợp cả tính năng định vị GPS.\nNếu chẳng may bạn bị lạc mất hoặc không tìm thấy điện thoại ở một nơi gần bạn, BlackBerry Protect sẽ phát một đoạn âm báo trên điện thoại giúp chủ nhân biết vị trí của điện thoại.\nSao lưu dữ liệu (gồm danh bạ, lịch, ghi chú, bookmarks trình duyệt và tin nhắn) thông qua kết nối WiFi.\nPhục hồi dữ liệu lên một chiếc BlackBerry mới, hoặc đơn giản chuyển dữ liệu từ máy này sang một máy khác.\n\nNguồn: BlackBerryBlog\n​\n\n\n       
misc	eedd7225f8e16a3daebf3e3fe761f49	https://tinhte.vn/threads/blackberry-ra-mat-dich-vu-ota-danh-cho-cac-hang-san-xuat-xe-hoi.2114032/	​ \nHôm nay tại hội nghị Telematics Detroit (sự kiện bàn về các ứng dụng thực tế của viễn thông & công nghệ vào xe hơi), tập đoàn điện thoại Canada, BlackBerry đã chính thức cho ra mắt dịch vụ cập nhật OTA (Over-the-air) dành cho các hãng sản xuất xe ô tô. BlackBerry cho biết với dịch vụ OTA, cụ thể ở đây là công nghệ kết nối không dây M2M (machine to machine), các hãng xe hơi sẽ có khả năng cung cấp các bản cập nhật, cài đặt ứng dụng, hay quản lý hệ thống xe oto từ xa, mà không cần yêu cầu khách hàng đến trung tâm dịch vụ để được thực hiện. Việc cập nhật ứng dụng & phần mềm từ xa, theo BlackBerry, sẽ giúp cho người dùng tiết kiệm thời gian hơn, các dữ liệu được quản lý và truyền tải một cách an toàn hơn, bởi mọi công việc này đều sẽ diễn ra trên hệ thống cơ sở hạ tần do BlackBerry chịu trách nhiệm - vốn có độ bảo mật và ổn định rất cao.\n \nTheo Engadget​\n\n\n       
misc	e69c29bc84390dba41ba08860b144d0	https://tinhte.vn/threads/blackberry-se-dong-cua-dich-vu-bbm-music-vao-ngay-2-6.2042182/	​ \nTrong email gởi đến những ai đang đăng ký dài hạn BBM Music, BlackBerry cho biết hãng sẽ chính thức cho ngưng toàn bộ các hoạt động liên quan đến dịch vụ âm nhạc này vào ngày 2/6. Theo đó vào tháng 4 tới đây, những ai đăng ký BBM Music sẽ không còn phải trả tiền phí hàng tháng nữa, bởi họ sẽ được sử dụng dịch vụ này miễn phí kể từ sau đó. Đến tháng 5, tất cả những bài hát trong playtist của người dùng sẽ chuyển sang màu xám, và không thể được sử dụng nữa. Cuối cùng đến đầu tháng 6, BBM Music sẽ hoàn toàn chết. Như là một động thái xin lỗi và đền bù đến những ai yêu thích BBM Music, tập đoàn công nghệ Canada sẽ cung cấp cho họ những tài khoản dùng thử dịch vụ Rdio trong vòng 30 ngày. \n \nTrên thực tế BBM Music là một ý tưởng không tồi của BlackBerry, tuy nhiên sự thất bại của nó không phải đến từ cách thức hoạt động yếu kém, mà là do doanh số bán ra của các smartphone BlackBerry liên tục sụt giảm trong nhiều năm trở lại đây. Điều đó đã dẫn đến việc số người dùng BBM Music ngày càng ít đi, và biến nó trở thành dịch vụ không còn mang lại lợi nhuận cho BlackBerry nữa.\n \nMột số thông tin về BBM Music cho những ai chưa biết: BBM thực chất là một mạng xã hội và BBM Music sẽ tận dụng thế mạnh của mạng xã hội đó để chia sẻ âm nhạc giữa các thành viên với nhau. Khi đăng ký sử dụng dịch vụ - phí là 5 USD/tháng - người dùng sẽ có 50 bài hát trong danh sách âm nhạc của mình và mỗi tháng sẽ được thay đổi một nửa trong số đó, giúp người dùng luôn cập nhật những bản nhạc mới nhất hoặc đang là trào lưu. Giữa những thành viên sử dụng BBM Music, họ có thể chia sẻ danh sách bài hát của mình với bạn bè, tất nhiên người dùng cũng có thể thêm một bài nhạc của bạn bè vào playlist của mình và nghe trọn bài hoặc bình luận về bài hát đó. Điều này đồng nghĩa, có càng nhiều bạn bè sử dụng BBM Music, người dùng sẽ được thưởng thức càng nhiều bài nhạc. \n \nTheo CrackBerry​\n\n\n       
misc	48cfa5b75268b210006d01f4835ef63	https://tinhte.vn/threads/cung-cap-dich-vu-3g-o-vn-tro-thanh-hien-thuc.38803/	Dịch vụ 3G ở VN sắp trở thành hiện thực rồi, hãy xem !!!\n\nMuốn cung cấp dịch vụ 3G, phải thi\n \n \n\n \n​ \n \n \n \nTheo quyết định của Bộ Thông tin và Truyền thông, tất cả các nhà khai thác di động đều sẽ phải tham gia vào cuộc thi tuyển dự kiến tổ chức vào tháng 5/2008 để giành quyền được cấp giấy phép cung cấp dịch vụ 3G. \n \nTheo nhận định của các chuyên gia thì đây sẽ là cuộc thi hết sức cam go, bởi 7 nhà khai thác di động hiện có đều tuyên bố sẽ quyết tâm giành được giấy phép, trong khi số giấy phép được cấp sẽ chỉ có 4. \n \nTheo những thông tin được công bố thì Bộ Thông tin và Truyền thông sẽ tiến hành thi tuyển 3G một cách công khai, minh bạch trong 3 ngày và chấm thi trong tháng 5/2008. \n \nMới đây, trong buổi làm việc với Phó Thủ tướng Nguyễn Thiện Nhân, Bộ Thông tin và Truyền thông đã phản ánh với Chính phủ về tình trạng có quá nhiều nhà khai thác di động và tiếp tục có một số đơn vị đổ xô xin giấy phép di động. Bộ Thông tin và Truyền thông khẳng định, cho đến thời điểm này, đã hết tần số cho 2G, chỉ còn tần số 3G nhưng bắt buộc phải qua thi tuyển. \n \nVới điều kiện để thi tuyển 3G là phải có giấy phép 2G, cả 6 mạng di động hiện nay là MobiFone, Vinaphone, Viettel Mobile, S-Fone, EVN Telecom, HT Mobile đều đáp ứng đầy đủ điều kiện. Tuy nhiên, đầu năm 2008, Bộ Thông tin và Truyền thông mới cấp phép thêm cho một mạng di động mới GTel của Bộ Công an. \n \nNhư vậy, thị trường di động Việt Nam sẽ có 7 mạng cạnh tranh với nhau, trong đó có 2 nhà cung cấp dịch vụ CDMA là S-Fone và EVN Telecom, và 5 nhà còn lại cung cấp dịch vụ GSM. Bảy mạng này (MobiFone, Vinaphone, Viettel, S-Fone, EVN, HT Mobile, GTel) đều đủ tiêu chuẩn để sẵn sàng cho cuộc đua giành 4 giấy phép cung cấp dịch vụ 3G. \n \nĐược biết hiện Bộ Thông tin và Truyền thông đang hoàn thiện thủ tục cho việc thi tuyển 3G, dự kiến trong đề bài có khoảng 200 tiêu chí được đưa ra. Tuy nhiên, Bộ vẫn chưa quyết định đâu là những tiêu chí cơ bản. Trên cơ sở những tiêu chí này, sẽ chấm điểm và chọn ra 4 mạng di động có điểm cao nhất để nhận giấy phép 3G. \n \n“Việc thi tuyển 3G được thực hiện lần đầu tiên nên phải học hỏi kinh nghiệm các nước nhằm chọn ra doanh nghiệp tốt nhất triển khai cung cấp dịch vụ cho khách hàng. Để việc thi tuyển được công khai minh bạch, Bộ Thông tin và Truyền thông sẽ gửi các tiêu chí này cho doanh nghiệp trước để lấy ý kiến đóng góp. Sau đó, Bộ tập hợp lại và đưa ra đề thi chính thức. \n \nTháng 3/2008, Bộ sẽ phát hồ sơ thi tuyển và các doanh nghiệp có 2 tháng để hoàn thiện hồ sơ. Đến tháng 5/2008, Bộ chấm hồ sơ thi tuyển và cố gắng trong quý 2/2008 sẽ cấp phép 3G” , một quan chức của Bộ Thông tin và Truyền thông nói. \n \nSau khi các mạng di động trúng tuyển 3G, mỗi mạng sẽ được cấp tần số gồm 15 MHz băng tần FDD và 5 MHz băng tần TDD. Như vậy, sẽ có băng tần 80 MHz chia cho 4 mạng di động để mỗi mạng có 20 MHz. \n \nBộ Thông tin và Truyền thông khẳng định, dải băng tần này đảm bảo cho các mạng kinh doanh hiệu quả. Tuy nhiên, sau khi trúng tuyển 3G mà các mạng di động không triển khai cung cấp dịch vụ thì sẽ bị Bộ Thông tin và Truyền thông phạt, thậm chí rút giấy phép. \n\n\n       
misc	96860259993a0e977520f632747136e	https://tinhte.vn/threads/de-nghi-mobifone-thay-doi-dich-vu-bis-cac-ban-vao-vote-ho-minh.965421/	Hãy vote để mình gửi kết quả tới Mobifone, dântri và vnexpress\n\nhttp://www.proprofs.com/polls/poll/...blackberry-2737875-c-th7875-bis-qua-wifi-khng\n \n  \n\n  \n   Theo bạn Mobifone c? n?n thay đổi dịch vụ BIS cho Blackberry để c? thể BIS qua wifi kh?ng? \n\n   \n    \n     proprofs.com\n    \n   \n  \n \n\nSau 15  ngày đã có 110 người mong muốn Mobifone cho BIS qua wifi. mình sẽ để 1 tuần sau đó gửi chỗ nào có thể gửi\n\n\nCảm ơn bác @hpham87 Em đã chụp được hình sau đây:\n\n\nĐiều 16 Mobifone có ghi rõ. Được phép sử dụng sóng wifi sử dụng các dịch vụ của Blackberry trên nền BIS,, Nhưng giờ thì Không được. Vậy mobifone nói gì nào.\n\nHôm nay em được mobifone thông báo hết hạn gói SOCM và yêu cầu gia hạn. Tuy nhiên do nhu cầu công việc em thấy dùng nhiều nên đã đăng ký gói ADVP tức là Advance Plus của Mobifone với giá 305 nghìn trong đó bao gồm:\n- 1000M data\n- 150 phút gọi\n- 150 tin nhắn sms\n\nTrước kia thử nghiệm mình thấy khi kết nối BIS của mobifone thì điện thoại tự động ưu tiên để đi qua wifi nếu có kết nối wifi giúp tăng tốc kết nối đồng thời tiết kiệm tiền cho khách hàng. Tuy nhiên sau khi đăng ký gói Advp thì máy điện thoại ko cho đi qua wifi khi nữa. chỉ duy nhất browser được đi qua wifi. các bạn để ý chỗ icon wifi sẽ có chùm dâu. giờ sẽ không có chùm dâu chỗ wifi nữa. Điều này thực sự gây bức xúc cho người dùng. \n- Bỏ tiền ra mua 1 cái máy có wifi để làm gì và công nghệ của RIM thiết kế wifi để làm gì thiết kế mẹ cái Blackberry chỉ có 3H cho khách hàng mobifone cho xong. chứ wifi có dùng được cái ... gì đâu.\n- Mobifone có tự tin với 3G của Mobifone phủ sóng mọi nơi ko. và Mobifone ko hiểu được là khi dùng 3G sẽ tốn pin hơn à. chỉ khi cần người ta mới bật 3G chứ. Và có phải máy nào cũng có wifi là có 3G đâu. đầy máy chỉ có egde và wifi đấy thôi\n- Bỏ tiền ra để mua 1000M data không phải để sử dụng hết 1000M mà dùng hết tính năng tốt trong đó. \n- Biết là RIM cho phép cấu hình thiết bị đầu cuối hoạt động như thế nhưng ít nhiều phải có sự ưu tiên cho những khách hàng trung thành chứ. check mail hết thế ... nào được 1000M mà đòi kiếm thêm. có kiếm thêm thì kiếm ở số phút gọi + số tin nhắn tăng ấy chứ.\nThà rằng Như Viettel dùng gói trả sau 250K thì có kết nối wifi, trả trước thì thôi. bởi vì sao vì trả sau là những khách hàng gắn bó, nên tạo điều kiện cho họ chứ. bỏ 305K đăng ký để các ứng dụng như yahoo, Gtalk, Facebook chạy ì ạch vào mạng à. \nQuảng cáo Blackberry mạnh mẽ + Tiện dụng cho công việc mà ì ạch thì dùng làm ... gì. Nói chung em rất bức xúc về việc như thế này. Mobifone nên quy định ít nhiều thì 2 gói cước Adv và Adv plus phải đi qua được wifi.\n\nAi đồng tình với em xin hãy giúp em cho Mobifone biết bài viết này của em.\n\nKính mong các bạn cùng nhau ủng hộ cho Mobifone thay đổi.\n\n\n       
misc	5a67ad3148dee9e3ff9f1ae91c81cf8	https://tinhte.vn/threads/dich-vu-mobile-data-cua-viettel.188464/	"Vừa đọc thấy thông tin này:\n""Từ ngày 1/4/2009 Viettel Telecom chính thức cung cấp Dịch vụ Mobile Data hoàn toàn mới dựa trên công nghệ EDGE (2,75G) phủ sóng toàn quốc; -[FONT=’Times New Roman’]       [/FONT]Dịch vụ Mobile Data mới cung cấp giải pháp tổng thể đối với mọi nhu cầu sử dụng của khách hàng, đặc biệt là truy cập Internet; hỗ trợ khách hàng truy cập từ cả điện thoại di động và máy tính.\n 3G là công nghệ mới nhất trong sự phát triển của công nghệ thông tin di động, được thiết kế nhằm hỗ trợ cho cả 2 dịch vụ thoại và dữ liệu truyền thông đa phương tiện như truyền tải video với tốc độ cao. Và để ........ công nghệ 3G, việc các nhà mạng triển khai thành công công nghệ EDGE (Enhanced Data rates for GSM Evolution) (2,75 G), chuẩn liền kề với 3G chính là phép thử năng lực và là bước chuẩn bị quan trọng. \n Người sử dụng ở Việt Nam đã quen thuộc với khái niệm GPRS và việc sử dụng các dịch vụ gia tăng thông qua công nghệ. Từ năm 2005, Viettel đã là doanh nghiệp tiên phong ứng dụng rộng rãi công nghệ GPRS (trên nền 2.5G), cho phép các thuê bao có thể sử dụng các dịch vụ như nhắn tin đa phương tiện MMS, truy nhập Internet trực tiếp qua máy di động hoặc gián tiếp qua máy tính… Với công nghệ EDGE, Viettel cũng là doanh nghiệp viễn thông đầu tiên của Việt Nam bước đầu phủ sóng EDGE toàn quốc từ cuối năm 2006. \n Đến nay, Viettel đã tiến một bước khá dài về công nghệ khi nâng cấp toàn mạng lên công nghệ EDGE với tốc độ cao hơn. Theo đó, khách hàng có thể truy cập Internet thông qua sử dụng máy điện thoại di động hỗ trợ EDGE hoặc một máy tính xách tay với tốc độ đường truyền tối đa có thể lên tới 236,8 Kbps (trong điều kiện lí tưởng), nhanh gấp nhiều lần so với GPRS. Hơn thế, khách hàng có thể gửi, nhận thư điện tử, sử dụng Dịch vụ truyền số liệu (FTP). Viettel đã hoàn tất triển khai công nghệ EDGE phủ sóng toàn quốc và cơ sở hạ tầng hiện có của Viettel đủ khả năng đảm bảo hoạt động cho tất cả các thuê bao Viettel sử dụng các dịch vụ trên nền EDGE.\n  \n     \nĐến nay, các dịch vụ kết nối Internet di động được cung cấp trên nền công nghệ GPRS và EDGE của Viettel có tên gọi chung là Dịch vụ Mobile Data.\n Để bước đầu tạo thói quen sử dụng dịch vụ data, Viettel đưa ra gói cước D0 và D5. Khách hàng mới sử dụng dịch vụ hoặc không có nhu cầu sử dụng dịch vụ thường xuyên không phải trả cước sử dụng hàng tháng (gói D0), hoặc nếu có, thì với mức giá rất thấp, có tính chất tượng trưng là 5.000 đồng (gói D5). \n Gói cước D10 dành cho khách hàng đã có thói quen sử dụng dịch vụ, mức lưu lượng phát sinh hàng tháng khoảng 3-5MB (nhu cầu lưu lượng ở mức trung bình đối với những dịch vụ truyền dữ liệu cơ bản). Cước thuê bao hàng tháng là  10.000 đồng, cước tải vượt định mức là 1 đồng/kB.\n Gói cước D25 dành cho đối tượng khách hàng sử dụng thường xuyên, lưu lượng sử dụng trung bình từ 16 đến 30 MB/tháng, cước thuê bao là 25.000 đồng/tháng, được sử dụng miễn phí 30 MB/tháng, giá cho mỗi kB phát sinh thêm là 1 đồng. \n Gói cước D50 được dự báo sẽ là một sự lựa chọn tốt nhất dành cho đối tượng khách hàng sử dụng Internet trên di động với lưu lượng lớn, cần kết nối Internet từ điện thoại di động liên tục, bởi mức giá cước hợp lí (50.000 đồng/tháng) phù hợp với khả năng chi trả của số đông người sử dụng, lưu lượng cho phép sử dụng miễn phí khá lớn: 300MB/tháng, cước tải vượt định mức khá thấp chỉ 1đ/kB.\n Với những người có nhu cầu sử dụng nhiều hoặc sử dụng điện thoại di động như một moderm kết nối Internet, gói cước D300 thực sự rất kinh tế vì lưu lượng sử dụng không giới hạn. Với mức cước hàng tháng là 300.000 đồng, khách hàng được sử dụng thoải mái các dịch vụ mobile internet mà không phải quan tâm đến cước tải vượt định mức. \n\n  \n     Ảnh: [FONT=’Arial’]USB EG162G [/FONT] Đối với những khách hàng có nhu cầu di chuyển nhiều, cuộc sống gắn liền với việc sử dụng internet trên máy tính, nhưng không muốn bị lệ thuộc vào ADSL, gói dịch vụ D-com tỏ ra rất hữu dụng. Gói dịch vụ D-com bao gồm gói cước D-com150 và 01 USB EG162G nhỏ gọngắn sim điện thoại do Viettel cung cấp, cho phép khách hàng truy cập internet băng thông rộng trên toàn quốc với tốc độ trung bình từ 120 đến 250 Kbps. Với mức cước 150.000đ/tháng, khách hàng được sử dụng miễn phí 3Gb (3 triệu kB), vượt quá hạn mức trên, mỗi kB phát sinh khách hàng chỉ phải trả 1 đồng. ""\n\nVậy có bác nào dùng thử chưa ạ, liệu đăng ký cái này thì edge có chuyển sang EDGE được không các bác!\n\n\n       "
